Areaname,,,"New private housing units authorized by building permits - total 2010 (20,000-place universe)"
Cocke, TN,,2
Coffee, TN,,70
Crockett, TN,,1
Cumberland, TN,,69
Davidson, TN,,1608
Decatur, TN,,0
DeKalb, TN,,6
Dickson, TN,,109
Dyer, TN,,58
Fayette, TN,,159
Fentress, TN,,0
Franklin, TN,,85
Gibson, TN,,132
Giles, TN,,5
Grainger, TN,,2
Greene, TN,,136
Grundy, TN,,0
Hamblen, TN,,80
Hamilton, TN,,817
Hancock, TN,,0
Hardeman, TN,,41
Hardin, TN,,15
Hawkins, TN,,25
Haywood, TN,,17
Henderson, TN,,53
Henry, TN,,12
Hickman, TN,,0
Houston, TN,,3
Humphreys, TN,,58
Jackson, TN,,0
Jefferson, TN,,124
Johnson, TN,,2
Knox, TN,,1606
Lake, TN,,7
Lauderdale, TN,,33
Lawrence, TN,,4
Lewis, TN,,4
Lincoln, TN,,23
Loudon, TN,,238
McMinn, TN,,0
McNairy, TN,,72
Macon, TN,,28
Madison, TN,,222
Marion, TN,,49
Marshall, TN,,66
Maury, TN,,341
Meigs, TN,,34
Monroe, TN,,110
Montgomery, TN,,1800
Moore, TN,,22
Morgan, TN,,2
Obion, TN,,32
Overton, TN,,4
Perry, TN,,1
Pickett, TN,,0
Polk, TN,,101
Putnam, TN,,282
Rhea, TN,,52
Roane, TN,,15
Robertson, TN,,159
Rutherford, TN,,1123
Scott, TN,,3
Sequatchie, TN,,21
Sevier, TN,,120
Shelby, TN,,1548
Smith, TN,,47
Stewart, TN,,4
Sullivan, TN,,294
Sumner, TN,,454
Tipton, TN,,100
Trousdale, TN,,10
Unicoi, TN,,0
Union, TN,,76
Van Buren, TN,,0
Warren, TN,,9
Washington, TN,,598
Wayne, TN,,8
Weakley, TN,,58
White, TN,,51
Williamson, TN,,569
Wilson, TN,,928
TEXAS,,,88461
Anderson, TX,,16
Andrews, TX,,71
Angelina, TX,,123
Aransas, TX,,100
Archer, TX,,12
Armstrong, TX,,0
Atascosa, TX,,36
Austin, TX,,21
Bailey, TX,,0
Bandera, TX,,0
Bastrop, TX,,33
Baylor, TX,,0
Bee, TX,,9
Bell, TX,,1914
Bexar, TX,,4653
Blanco, TX,,21
Borden, TX,,0
Bosque, TX,,6
Bowie, TX,,192
Brazoria, TX,,1979
Brazos, TX,,978
Brewster, TX,,18
Briscoe, TX,,0
Brooks, TX,,3
Brown, TX,,21
Burleson, TX,,11
Burnet, TX,,189
Caldwell, TX,,39
Calhoun, TX,,56
Callahan, TX,,2
Cameron, TX,,1258
Camp, TX,,4
Carson, TX,,1
Cass, TX,,0
Castro, TX,,0
Chambers, TX,,226
Cherokee, TX,,30
Childress, TX,,3
Clay, TX,,0
Cochran, TX,,0
Coke, TX,,0
Coleman, TX,,1
Collin, TX,,4533
Collingsworth, TX,,1
Colorado, TX,,7
Comal, TX,,846
Comanche, TX,,1
Concho, TX,,0
Cooke, TX,,26
Coryell, TX,,313
Cottle, TX,,0
Crane, TX,,26
Crockett, TX,,0
Crosby, TX,,0
Culberson, TX,,3
Dallam, TX,,83
Dallas, TX,,5485
Dawson, TX,,1
Deaf Smith, TX,,1
Delta, TX,,3
Denton, TX,,2096
DeWitt, TX,,7
Dickens, TX,,0
Dimmit, TX,,5
Donley, TX,,1
Duval, TX,,0
Eastland, TX,,1
Ector, TX,,708
Edwards, TX,,0
Ellis, TX,,497
El Paso, TX,,4549
Erath, TX,,45
Falls, TX,,5
Fannin, TX,,1
Fayette, TX,,5
Fisher, TX,,0
Floyd, TX,,0
Foard, TX,,0
Fort Bend, TX,,4954
Franklin, TX,,2
Freestone, TX,,9
Frio, TX,,11
Gaines, TX,,7
Galveston, TX,,1971
Garza, TX,,1
Gillespie, TX,,34
Glasscock, TX,,0
Goliad, TX,,0
Gonzales, TX,,1
Gray, TX,,3
Grayson, TX,,327
Gregg, TX,,476
Grimes, TX,,3
Guadalupe, TX,,1055
Hale, TX,,13
Hall, TX,,0
Hamilton, TX,,0
Hansford, TX,,0
Hardeman, TX,,0
Hardin, TX,,87
Harris, TX,,15039
Harrison, TX,,87
Hartley, TX,,0
Haskell, TX,,2
Hays, TX,,2380
Hemphill, TX,,0
Henderson, TX,,60
Hidalgo, TX,,3552
Hill, TX,,9
Hockley, TX,,8
Hood, TX,,76
Hopkins, TX,,14
Houston, TX,,2
Howard, TX,,2
Hudspeth, TX,,0
Hunt, TX,,47
Hutchinson, TX,,0
Irion, TX,,0
Jack, TX,,4
Jackson, TX,,12
Jasper, TX,,40
Jeff Davis, TX,,0
Jefferson, TX,,1111
Jim Hogg, TX,,0
Jim Wells, TX,,18
Johnson, TX,,833
Jones, TX,,0
Karnes, TX,,25
Kaufman, TX,,189
Kendall, TX,,202
Kenedy, TX,,0
Kent, TX,,0
Kerr, TX,,41
Kimble, TX,,1
King, TX,,0
Kinney, TX,,0
Kleberg, TX,,19
Knox, TX,,0
Lamar, TX,,46
Lamb, TX,,0
Lampasas, TX,,14
La Salle, TX,,6
Lavaca, TX,,9
Lee, TX,,20
Leon, TX,,0
Liberty, TX,,269
Limestone, TX,,4
Lipscomb, TX,,2
Live Oak, TX,,8
Llano, TX,,197
Loving, TX,,0
Lubbock, TX,,1451
Lynn, TX,,1
McCulloch, TX,,0
McLennan, TX,,602
McMullen, TX,,0
Madison, TX,,19
Marion, TX,,5
Martin, TX,,9
Mason, TX,,9
Matagorda, TX,,68
Maverick, TX,,205
Medina, TX,,12
Menard, TX,,0
Midland, TX,,394
Milam, TX,,3
Mills, TX,,0
Mitchell, TX,,1
Montague, TX,,0
Montgomery, TX,,2932
Moore, TX,,12
Morris, TX,,0
Motley, TX,,0
Nacogdoches, TX,,250
Navarro, TX,,109
Newton, TX,,0
Nolan, TX,,1
Nueces, TX,,999
Ochiltree, TX,,1
Oldham, TX,,4
Orange, TX,,226
Palo Pinto, TX,,96
Panola, TX,,10
Parker, TX,,147
Parmer, TX,,0
Pecos, TX,,6
Polk, TX,,346
Potter, TX,,855
Presidio, TX,,2
Rains, TX,,0
Randall, TX,,71
Reagan, TX,,0
Real, TX,,0
Red River, TX,,11
Reeves, TX,,1
Refugio, TX,,3
Roberts, TX,,0
Robertson, TX,,6
Rockwall, TX,,613
Runnels, TX,,1
Rusk, TX,,0
Sabine, TX,,5
San Augustine, TX,,0
San Jacinto, TX,,2
San Patricio, TX,,126
San Saba, TX,,0
Schleicher, TX,,0
Scurry, TX,,84
Shackelford, TX,,0
Shelby, TX,,8
Sherman, TX,,8
Smith, TX,,266
Somervell, TX,,8
Starr, TX,,0
Stephens, TX,,3
Sterling, TX,,0
Stonewall, TX,,0
Sutton, TX,,0
Swisher, TX,,0
Tarrant, TX,,5089
Taylor, TX,,388
Terrell, TX,,0
Terry, TX,,48
Throckmorton, TX,,0
Titus, TX,,4
Tom Green, TX,,177
Travis, TX,,4397
Trinity, TX,,4
Tyler, TX,,4
Upshur, TX,,15
Upton, TX,,1
Uvalde, TX,,12
Val Verde, TX,,38
Van Zandt, TX,,9
Victoria, TX,,47
Walker, TX,,629
Waller, TX,,59
Ward, TX,,7
Washington, TX,,54
Webb, TX,,663
Wharton, TX,,12
Wheeler, TX,,0
Wichita, TX,,175
Wilbarger, TX,,2
Willacy, TX,,16
Williamson, TX,,1937
Wilson, TX,,61
Winkler, TX,,1
Wise, TX,,26
Wood, TX,,3
Yoakum, TX,,6
Young, TX,,5
Zapata, TX,,0
Zavala, TX,,4
UTAH,,,9171
Beaver, UT,,19
Box Elder, UT,,264
Cache, UT,,603
Carbon, UT,,39
Daggett, UT,,13
Davis, UT,,960
Duchesne, UT,,64
Emery, UT,,19
Garfield, UT,,30
Grand, UT,,41
Iron, UT,,147
Juab, UT,,36
Kane, UT,,33
Millard, UT,,11
Morgan, UT,,43
Piute, UT,,4
Rich, UT,,36
Salt Lake, UT,,2472
San Juan, UT,,34
Sanpete, UT,,44
Sevier, UT,,44
Summit, UT,,243
Tooele, UT,,274
Uintah, UT,,71
Utah, UT,,1949
Wasatch, UT,,269
Washington, UT,,893
Wayne, UT,,10
Weber, UT,,506
VERMONT,,,1319
Addison, VT,,84
Bennington, VT,,49
Caledonia, VT,,86
Chittenden, VT,,411
Essex, VT,,10
Franklin, VT,,161
Grand Isle, VT,,13
Lamoille, VT,,73
Orange, VT,,28
Orleans, VT,,88
Rutland, VT,,56
Washington, VT,,105
Windham, VT,,77
Windsor, VT,,78
VIRGINIA,,,20992
Accomack, VA,,89
Albemarle, VA,,631
Alleghany, VA,,17
Amelia, VA,,44
Amherst, VA,,66
Appomattox, VA,,61
Arlington, VA,,875
Augusta, VA,,300
Bath, VA,,25
Bedford, VA,,317
Bland, VA,,11
Botetourt, VA,,66
Brunswick, VA,,17
Buchanan, VA,,21
Buckingham, VA,,31
Campbell, VA,,111
Caroline, VA,,96
Carroll, VA,,75
Charles City, VA,,43
Charlotte, VA,,24
Chesterfield, VA,,871
Clarke, VA,,23
Craig, VA,,19
Culpeper, VA,,93
Cumberland, VA,,20
Dickenson, VA,,12
Dinwiddie, VA,,72
Essex, VA,,25
Fairfax, VA,,896
Fauquier, VA,,151
Floyd, VA,,49
Fluvanna, VA,,95
Franklin, VA,,117
Frederick, VA,,247
Giles, VA,,25
Gloucester, VA,,102
Goochland, VA,,60
Grayson, VA,,31
Greene, VA,,235
Greensville, VA,,27
Halifax, VA,,54
Hanover, VA,,283
Henrico, VA,,635
Henry, VA,,36
Highland, VA,,12
Isle of Wight, VA,,256
James City, VA,,496
King and Queen, VA,,25
King George, VA,,86
King William, VA,,45
Lancaster, VA,,93
Lee, VA,,49
Loudoun, VA,,2041
Louisa, VA,,163
Lunenburg, VA,,15
Madison, VA,,27
Mathews, VA,,30
Mecklenburg, VA,,100
Middlesex, VA,,60
Montgomery, VA,,169
Nelson, VA,,51
New Kent, VA,,146
Northampton, VA,,26
Northumberland, VA,,48
Nottoway, VA,,57
Orange, VA,,54
Page, VA,,37
Patrick, VA,,47
Pittsylvania, VA,,90
Powhatan, VA,,70
Prince Edward, VA,,74
Prince George, VA,,42
Prince William, VA,,2092
Pulaski, VA,,44
Rappahannock, VA,,16
Richmond, VA,,28
Roanoke, VA,,137
Rockbridge, VA,,52
Rockingham, VA,,261
Russell, VA,,43
Scott, VA,,29
Shenandoah, VA,,90
Smyth, VA,,37
Southampton, VA,,47
Spotsylvania, VA,,254
Stafford, VA,,530
Surry, VA,,33
Sussex, VA,,15
Tazewell, VA,,25
Warren, VA,,50
Washington, VA,,111
Westmoreland, VA,,52
Wise, VA,,26
Wythe, VA,,71
York, VA,,160
Alexandria, VA,,468
Bedford, VA,,1
Bristol, VA,,5
Buena Vista, VA,,4
Charlottesville, VA,,93
Chesapeake, VA,,1085
Clifton Forge, VA,,0
Colonial Heights, VA,,6
Covington, VA,,2
Danville, VA,,70
Emporia, VA,,13
Fairfax, VA,,22
Falls Church, VA,,24
Franklin, VA,,1
Fredericksburg, VA,,346
Galax, VA,,6
Hampton, VA,,134
Harrisonburg, VA,,201
Hopewell, VA,,36
Lexington, VA,,0
Lynchburg, VA,,144
Manassas, VA,,52
Manassas Park, VA,,0
Martinsville, VA,,7
Newport News, VA,,188
Norfolk, VA,,304
Norton, VA,,6
Petersburg, VA,,177
Poquoson, VA,,14
Portsmouth, VA,,66
Radford, VA,,30
Richmond, VA,,607
Roanoke, VA,,77
Salem, VA,,20
South Boston, VA,,0
Staunton, VA,,41
Suffolk, VA,,297
Virginia Beach, VA,,629
Waynesboro, VA,,35
Williamsburg, VA,,34
Winchester, VA,,37
WASHINGTON,,,20691
Adams, WA,,33
Asotin, WA,,27
Benton, WA,,1259
Chelan, WA,,206
Clallam, WA,,169
Clark, WA,,1070
Columbia, WA,,4
Cowlitz, WA,,131
Douglas, WA,,114
Ferry, WA,,22
Franklin, WA,,763
Garfield, WA,,4
Grant, WA,,228
Grays Harbor, WA,,166
Island, WA,,219
Jefferson, WA,,97
King, WA,,6020
Kitsap, WA,,623
Kittitas, WA,,183
Klickitat, WA,,77
Lewis, WA,,204
Lincoln, WA,,43
Mason, WA,,140
Okanogan, WA,,123
Pacific, WA,,125
Pend Oreille, WA,,52
Pierce, WA,,1900
San Juan, WA,,189
Skagit, WA,,207
Skamania, WA,,25
Snohomish, WA,,2120
Spokane, WA,,1609
Stevens, WA,,72
Thurston, WA,,1156
Wahkiakum, WA,,11
Walla Walla, WA,,128
Whatcom, WA,,458
Whitman, WA,,90
Yakima, WA,,624
WEST VIRGINIA,,,2395
Barbour, WV,,8
Berkeley, WV,,400
Boone, WV,,54
Braxton, WV,,1
Brooke, WV,,12
Cabell, WV,,124
Calhoun, WV,,0
Clay, WV,,24
Doddridge, WV,,0
Fayette, WV,,39
Gilmer, WV,,0
Grant, WV,,28
Greenbrier, WV,,102
Hampshire, WV,,62
Hancock, WV,,9
Hardy, WV,,41
Harrison, WV,,116
Jackson, WV,,2
Jefferson, WV,,159
Kanawha, WV,,148
Lewis, WV,,0
Lincoln, WV,,13
Logan, WV,,13
McDowell, WV,,0
Marion, WV,,5
Marshall, WV,,3
Mason, WV,,2
Mercer, WV,,8
Mineral, WV,,39
Mingo, WV,,0
Monongalia, WV,,300
Monroe, WV,,0
Morgan, WV,,43
Nicholas, WV,,4
Ohio, WV,,22
Pendleton, WV,,26
Pleasants, WV,,9
Pocahontas, WV,,0
Preston, WV,,1
Putnam, WV,,119
Raleigh, WV,,110
Randolph, WV,,12
Ritchie, WV,,0
Roane, WV,,30
Summers, WV,,20
Taylor, WV,,1
Tucker, WV,,12
Tyler, WV,,0
Upshur, WV,,42
Wayne, WV,,85
Webster, WV,,0
Wetzel, WV,,10
Wirt, WV,,11
Wood, WV,,126
Wyoming, WV,,0
WISCONSIN,,,10864
Adams, WI,,62
Ashland, WI,,19
Barron, WI,,80
Bayfield, WI,,59
Brown, WI,,988
Buffalo, WI,,25
Burnett, WI,,62
Calumet, WI,,57
Chippewa, WI,,130
Clark, WI,,39
Columbia, WI,,102
Crawford, WI,,48
Dane, WI,,1060
Dodge, WI,,144
Door, WI,,145
Douglas, WI,,92
Dunn, WI,,74
Eau Claire, WI,,227
Florence, WI,,24
Fond du Lac, WI,,229
Forest, WI,,54
Grant, WI,,93
Green, WI,,54
Green Lake, WI,,40
Iowa, WI,,36
Iron, WI,,18
Jackson, WI,,58
Jefferson, WI,,194
Juneau, WI,,87
Kenosha, WI,,248
Kewaunee, WI,,37
La Crosse, WI,,287
Lafayette, WI,,26
Langlade, WI,,55
Lincoln, WI,,72
Manitowoc, WI,,88
Marathon, WI,,262
Marinette, WI,,109
Marquette, WI,,22
Menominee, WI,,4
Milwaukee, WI,,1006
Monroe, WI,,174
Oconto, WI,,109
Oneida, WI,,136
Outagamie, WI,,530
Ozaukee, WI,,121
Pepin, WI,,18
Pierce, WI,,121
Polk, WI,,91
Portage, WI,,138
Price, WI,,48
Racine, WI,,240
Richland, WI,,41
Rock, WI,,111
Rusk, WI,,50
St. Croix, WI,,150
Sauk, WI,,119
Sawyer, WI,,101
Shawano, WI,,64
Sheboygan, WI,,69
Taylor, WI,,25
Trempealeau, WI,,92
Vernon, WI,,77
Vilas, WI,,131
Walworth, WI,,111
Washburn, WI,,59
Washington, WI,,328
Waukesha, WI,,486
Waupaca, WI,,72
Waushara, WI,,68
Winnebago, WI,,359
Wood, WI,,109
WYOMING,,,2298
Albany, WY,,172
Big Horn, WY,,14
Campbell, WY,,317
Carbon, WY,,18
Converse, WY,,23
Crook, WY,,4
Fremont, WY,,21
Goshen, WY,,6
Hot Springs, WY,,1
Johnson, WY,,12
Laramie, WY,,238
Lincoln, WY,,49
Natrona, WY,,807
Niobrara, WY,,4
Park, WY,,118
Platte, WY,,19
Sheridan, WY,,121
Sublette, WY,,42
Sweetwater, WY,,147
Teton, WY,,115
Uinta, WY,,45
Washakie, WY,,1
Weston, WY,,4
